start_polarization,final_polarization,start_avg_opinion,final_avg_opinion,avg_opinion,polarization,influencer_prob,reciprocal_max,seed,step_pol_gt_0.4,step_pol_gt_0.5,step_pol_gt_0.6,step_pol_gt_0.7,step_pol_gt_0.8,step_pol_gt_0.9,step_pol_gt_1.0
0.14074667929960738,0.14041524527874913,0.4805623235875485,0.46569661593756434,-0.014865707649984183,-0.00033143402085825113,0.1,2,1881892015,-1,-1,-1,-1,-1,-1,-1
0.15069727708254443,0.21733961124377563,0.47541574755709926,0.419934823257449,-0.055480924299650236,0.06664233416123119,0.1,2,4291166391,-1,-1,-1,-1,-1,-1,-1
0.1219335998785878,0.2201533722681043,0.4640160143324735,0.5080519972619562,0.04403598292948263,0.0982197723895165,0.1,2,3145786043,-1,-1,-1,-1,-1,-1,-1
0.1420484517569216,0.21058746682641602,0.5091588840085859,0.5386472411308598,0.029488357122273934,0.06853901506949442,0.1,2,1135165121,-1,-1,-1,-1,-1,-1,-1
0.14680282923506746,0.2710638920135148,0.4877685867096905,0.4831083359081213,-0.004660250801569177,0.12426106277844731,0.1,2,4162710211,-1,-1,-1,-1,-1,-1,-1
0.18202697797961373,0.2122612699079755,0.5048569704172514,0.48197324094268773,-0.022883729474563685,0.030234291928361773,0.1,2,4044986572,-1,-1,-1,-1,-1,-1,-1
0.1363596471259546,0.1678594543876981,0.49869415613375345,0.5207519163460536,0.022057760212300104,0.03149980726174348,0.1,2,4006550744,-1,-1,-1,-1,-1,-1,-1
0.12279983208252825,0.13529229291320138,0.4546048435938696,0.42750685084909096,-0.027097992744778643,0.012492460830673138,0.1,2,1437831896,-1,-1,-1,-1,-1,-1,-1
0.13287505846317843,0.23033194647251168,0.5149050049724647,0.49710711727233564,-0.017797887700129078,0.09745688800933325,0.1,2,2043965151,-1,-1,-1,-1,-1,-1,-1
0.1424985793881588,0.3544308671061568,0.5136742843138518,0.6339353702633045,0.12026108594945273,0.211932287717998,0.1,2,2312010464,-1,-1,-1,-1,-1,-1,-1
0.2027183964256978,0.239768734206376,0.46735756561988195,0.4610295909509516,-0.0063279746689303695,0.037050337780678205,0.1,2,3303636723,-1,-1,-1,-1,-1,-1,-1
0.1776405931366443,0.20098904112068117,0.4625141310093278,0.43855064948708117,-0.023963481522246644,0.023348447984036874,0.1,2,1315573,-1,-1,-1,-1,-1,-1,-1
0.12654065559120126,0.184800713568888,0.47076699071737726,0.5041781949638744,0.03341120424649713,0.05826005797768674,0.1,2,2341386486,-1,-1,-1,-1,-1,-1,-1
0.21731186750511036,0.24966573978537382,0.4955788793254615,0.5111826780491457,0.015603798723684226,0.03235387228026346,0.1,2,1397937400,-1,-1,-1,-1,-1,-1,-1
0.19231802113662472,0.221668048224421,0.4974760776889168,0.485508444973152,-0.011967632715764787,0.02935002708779627,0.1,2,61270266,-1,-1,-1,-1,-1,-1,-1
0.14882020199929463,0.2485395544645849,0.5010995885888352,0.49385511719211705,-0.007244471396718133,0.09971935246529026,0.1,2,1623430401,-1,-1,-1,-1,-1,-1,-1
0.16241293702810222,0.24018270412791265,0.5030531790483422,0.4917696924279181,-0.01128348662042411,0.07776976709981043,0.1,2,2044136200,-1,-1,-1,-1,-1,-1,-1
0.14589454130630716,0.14172052572561905,0.5440888751822369,0.5498572552007355,0.005768380018498553,-0.004174015580688112,0.1,2,2641058062,-1,-1,-1,-1,-1,-1,-1
0.18998848324926218,0.24024171058769897,0.5192026482453449,0.5332783565234855,0.014075708278140642,0.05025322733843679,0.1,2,672236311,-1,-1,-1,-1,-1,-1,-1
0.16996440209148678,0.3156122423088774,0.4592519048352809,0.3805240965079809,-0.07872780832729998,0.14564784021739063,0.1,2,1311715097,-1,-1,-1,-1,-1,-1,-1
0.10531316529125954,0.33750901701597796,0.49838374039616296,0.4527068524399319,-0.04567688795623104,0.2321958517247184,0.1,2,3503558949,-1,-1,-1,-1,-1,-1,-1
0.18674069250344785,0.32874022021658755,0.5164992318076893,0.44316955059395524,-0.07332968121373407,0.1419995277131397,0.1,2,553244966,-1,-1,-1,-1,-1,-1,-1
0.1734284415517815,0.26919405291632115,0.5113983184858685,0.47246537857130294,-0.038932939914565534,0.09576561136453965,0.1,2,4289891626,-1,-1,-1,-1,-1,-1,-1
0.11772836267931805,0.1297885750047865,0.4638362057200222,0.46867156471356014,0.00483535899353793,0.012060212325468445,0.1,2,1711634222,-1,-1,-1,-1,-1,-1,-1
0.14235665801492997,0.13535523229825988,0.47481942876878963,0.4822035604847244,0.007384131715934772,-0.00700142571667009,0.1,2,2181569327,-1,-1,-1,-1,-1,-1,-1
0.12110658239243156,0.1682225855899219,0.5173079029485573,0.5381476486051339,0.020839745656576536,0.04711600319749033,0.1,2,3638209849,-1,-1,-1,-1,-1,-1,-1
0.14802133079753843,0.1497810329338821,0.4617312315094169,0.5058426885433231,0.04411145703390623,0.0017597021363436605,0.1,2,631971129,-1,-1,-1,-1,-1,-1,-1
0.16057273873480923,0.1918761065356098,0.44134312489868494,0.41645545095005154,-0.024887673948633393,0.03130336780080056,0.1,2,2756402492,-1,-1,-1,-1,-1,-1,-1
0.13088209388306052,0.31081884489808465,0.5149447151654649,0.5700631783833138,0.055118463217848856,0.17993675101502413,0.1,2,3249797437,-1,-1,-1,-1,-1,-1,-1
0.13440832908516825,0.12475190908659677,0.5590302601509128,0.5574793057039963,-0.0015509544469165526,-0.009656419998571489,0.1,2,2972650300,-1,-1,-1,-1,-1,-1,-1
0.11500780724433665,0.23115544390156498,0.5716839052342515,0.6224433616856156,0.05075945645136415,0.11614763665722833,0.1,2,1754106694,-1,-1,-1,-1,-1,-1,-1
0.15933289157116926,0.14708131594383494,0.4743141093159572,0.4854851338964927,0.011171024580535538,-0.01225157562733431,0.1,2,178017101,-1,-1,-1,-1,-1,-1,-1
0.18229823258856545,0.25040777789767515,0.512727455039636,0.544801168285383,0.03207371324574704,0.0681095453091097,0.1,2,2586399567,-1,-1,-1,-1,-1,-1,-1
0.1467929709925301,0.18022392545117794,0.5147620591935486,0.5280364978356268,0.013274438642078223,0.03343095445864783,0.1,2,4280290640,-1,-1,-1,-1,-1,-1,-1
0.10248258471285267,0.23225790989597456,0.4702341438030961,0.49669213843069193,0.02645799462759585,0.1297753251831219,0.1,2,3970565974,-1,-1,-1,-1,-1,-1,-1
0.16685985484390276,0.18301835431945807,0.5377079132805721,0.5665466346574698,0.02883872137689769,0.01615849947555531,0.1,2,3492112214,-1,-1,-1,-1,-1,-1,-1
0.13397931838507657,0.1746443123909378,0.5267962417794432,0.5173341087744545,-0.00946213300498866,0.04066499400586124,0.1,2,2479912280,-1,-1,-1,-1,-1,-1,-1
0.20674071754432646,0.2172789352033243,0.542302181826575,0.5132026298070449,-0.029099552019530073,0.010538217658997845,0.1,2,3062395742,-1,-1,-1,-1,-1,-1,-1
0.16685147083015053,0.26791129629371946,0.49581184865542915,0.5241292845050467,0.028317435849617545,0.10105982546356893,0.1,2,3047220575,-1,-1,-1,-1,-1,-1,-1
0.10593013979068326,0.21470838715640855,0.4932244569051427,0.499570254973528,0.006345798068385311,0.10877824736572529,0.1,2,1439699301,-1,-1,-1,-1,-1,-1,-1
0.11594585654928079,0.22059548053194594,0.4740735439532508,0.46642363999140407,-0.007649903961846727,0.10464962398266515,0.1,2,2161006449,-1,-1,-1,-1,-1,-1,-1
0.17848814030636462,0.2154302854394163,0.49179056136804605,0.4988845368993246,0.007093975531278551,0.03694214513305169,0.1,2,3687091063,-1,-1,-1,-1,-1,-1,-1
0.12617234656767354,0.2179196602750384,0.5086345884898962,0.5568325944550727,0.04819800596517654,0.09174731370736486,0.1,2,1981393793,-1,-1,-1,-1,-1,-1,-1
0.1346588309510126,0.24079387008908446,0.4848357112857032,0.45256972972543535,-0.03226598156026783,0.10613503913807185,0.1,2,4258208132,-1,-1,-1,-1,-1,-1,-1
0.13347579525981995,0.192258918725445,0.5348743254333983,0.4952867132446383,-0.03958761218876,0.05878312346562506,0.1,2,2196768653,-1,-1,-1,-1,-1,-1,-1
0.11767575488677647,0.11848444334762419,0.508807449943136,0.5057728970360525,-0.003034552907083432,0.0008086884608477229,0.1,2,1443006878,-1,-1,-1,-1,-1,-1,-1
0.1316204436591097,0.10568893751770977,0.4977705914680226,0.4935130444383867,-0.0042575470296358775,-0.025931506141399913,0.1,2,310926751,-1,-1,-1,-1,-1,-1,-1
0.1912015526121616,0.33811597625149636,0.4747882235987463,0.4930724743518782,0.018284250753131892,0.14691442363933477,0.1,2,1883183523,-1,-1,-1,-1,-1,-1,-1
0.09363574882733439,0.1261321631580384,0.4492512302729863,0.420672462300345,-0.028578767972641306,0.03249641433070402,0.1,2,265018801,-1,-1,-1,-1,-1,-1,-1
0.1935141792361891,0.2589058240105075,0.5147522382111392,0.5556231239949379,0.040870885783798605,0.06539164477431839,0.1,2,2975506353,-1,-1,-1,-1,-1,-1,-1
0.1552928386656551,0.21066204506995045,0.5421686961907171,0.562023571160379,0.019854874969661984,0.05536920640429535,0.1,2,1110222772,-1,-1,-1,-1,-1,-1,-1
0.13622694711538494,0.2632386533950064,0.504056111046855,0.5056237136472602,0.0015676026004052268,0.12701170627962147,0.1,2,2523264951,-1,-1,-1,-1,-1,-1,-1
0.17198608512767888,0.17818502000107272,0.5172473090212434,0.5212013004481877,0.003953991426944303,0.0061989348733938465,0.1,2,2803662782,-1,-1,-1,-1,-1,-1,-1
0.21969551311247085,0.3134901665207361,0.4813305885200906,0.46749315998291435,-0.013837428537176233,0.09379465340826523,0.1,2,2672213438,-1,-1,-1,-1,-1,-1,-1
0.23043238735608862,0.3196783228090398,0.48666021767844464,0.539880739884392,0.05322052220594736,0.08924593545295118,0.1,2,635894721,-1,-1,-1,-1,-1,-1,-1
0.15363616925477305,0.2280990847419896,0.5460030317908462,0.5332875062718624,-0.012715525518983806,0.07446291548721654,0.1,2,4134100930,-1,-1,-1,-1,-1,-1,-1
0.16503097382785495,0.25118178612861064,0.47359788371470357,0.4656229304361835,-0.007974953278520047,0.08615081230075569,0.1,2,524602820,-1,-1,-1,-1,-1,-1,-1
0.14753701726142482,0.1474930682374718,0.5173603209644072,0.5108906958460361,-0.006469625118371125,-4.394902395302158e-05,0.1,2,1625957829,-1,-1,-1,-1,-1,-1,-1
0.09437394856805245,0.16520009382487605,0.5060056584377269,0.461132300697488,-0.04487335774023893,0.0708261452568236,0.1,2,2383119303,-1,-1,-1,-1,-1,-1,-1
0.20711341608680692,0.2258316796293492,0.550715975697254,0.5460191967633908,-0.0046967789338631105,0.018718263542542274,0.1,2,4250897353,-1,-1,-1,-1,-1,-1,-1
0.10128175062021523,0.16237849333043328,0.5361916270472761,0.5718368390922465,0.0356452120449704,0.06109674271021805,0.1,2,1161942988,-1,-1,-1,-1,-1,-1,-1
0.13820286934778964,0.17293705161353334,0.5381582343068426,0.5403953147397558,0.002237080432913152,0.03473418226574371,0.1,2,652316123,-1,-1,-1,-1,-1,-1,-1
0.16173257049004813,0.15068314277120914,0.4750414752239429,0.46061069035912766,-0.01443078486481525,-0.011049427718838989,0.1,2,2835500509,-1,-1,-1,-1,-1,-1,-1
0.1453831492877941,0.2603261839052792,0.5126530660875471,0.5204946740632261,0.00784160797567901,0.11494303461748506,0.1,2,2950186974,-1,-1,-1,-1,-1,-1,-1
0.1968706173041786,0.20523705313259943,0.5094563440596643,0.5168894866144654,0.007433142554801098,0.008366435828420837,0.1,2,2447654879,-1,-1,-1,-1,-1,-1,-1
0.12733795365918749,0.20633122800756806,0.5430008740338398,0.5996461229591901,0.05664524892535028,0.07899327434838058,0.1,2,1152787436,-1,-1,-1,-1,-1,-1,-1
0.17238613174413453,0.17355380255864142,0.45171205983910556,0.4525284039750119,0.0008163441359063106,0.0011676708145068881,0.1,2,921076724,-1,-1,-1,-1,-1,-1,-1
0.19140304946460215,0.2314675064032055,0.5079930456232762,0.5072902502756603,-0.0007027953476158588,0.04006445693860333,0.1,2,2283911159,-1,-1,-1,-1,-1,-1,-1
0.11385435162526321,0.1104535625881563,0.4660235243218884,0.4626417157934653,-0.0033818085284231247,-0.003400789037106902,0.1,2,2897054202,-1,-1,-1,-1,-1,-1,-1
0.16951824768060086,0.22026232946576535,0.4884974702514764,0.5058014458055137,0.017303975554037287,0.050744081785164485,0.1,2,1749472254,-1,-1,-1,-1,-1,-1,-1
0.14115306905319022,0.13138521861030195,0.5196058528110945,0.5028919163515101,-0.01671393645958441,-0.009767850442888276,0.1,3,2964575746,-1,-1,-1,-1,-1,-1,-1
0.1350439910232034,0.17805225954420767,0.5145920115533171,0.5296030749662601,0.015011063412943004,0.043008268521004256,0.1,3,3280049160,-1,-1,-1,-1,-1,-1,-1
0.1234871148273586,0.14813941784443604,0.4814235630261561,0.47847913715645946,-0.002944425869696621,0.02465230301707745,0.1,3,2200884750,-1,-1,-1,-1,-1,-1,-1
0.1413219319494437,0.15518234501644246,0.5098257374348141,0.5454925245061398,0.035666787071325756,0.013860413066998756,0.1,3,585586197,-1,-1,-1,-1,-1,-1,-1
0.10513306925205677,0.10741580144638328,0.5054969454440681,0.48740491116648366,-0.018092034277584434,0.002282732194326509,0.1,3,2225473046,-1,-1,-1,-1,-1,-1,-1
0.1746664476334406,0.17211567549112206,0.5108147736694755,0.5073035954432432,-0.003511178226232259,-0.0025507721423185525,0.1,3,1373511706,-1,-1,-1,-1,-1,-1,-1
0.1456330290749395,0.22060805813536014,0.4923960476094208,0.4928076179868563,0.0004115703774354995,0.07497502906042064,0.1,3,836218915,-1,-1,-1,-1,-1,-1,-1
0.11416801753406705,0.21038015049275713,0.45046499730836365,0.4069265949011362,-0.04353840240722745,0.09621213295869008,0.1,3,757027881,-1,-1,-1,-1,-1,-1,-1
0.11098884084428386,0.1005360074138143,0.4742895488739273,0.4602882808630465,-0.014001268010880807,-0.010452833430469557,0.1,3,374432298,-1,-1,-1,-1,-1,-1,-1
0.18417362675117618,0.2259116181251348,0.5250504654771728,0.5450733695610459,0.020022904083873083,0.041737991373958616,0.1,3,154675246,-1,-1,-1,-1,-1,-1,-1
0.1494897659812386,0.17591090857990477,0.5229292130568647,0.5460438338579674,0.023114620801102714,0.02642114259866618,0.1,3,3003662388,-1,-1,-1,-1,-1,-1,-1
0.1539699894234346,0.17025312322367595,0.5022647976082736,0.544078064504803,0.04181326689652942,0.01628313380024135,0.1,3,3132204086,-1,-1,-1,-1,-1,-1,-1
0.15257298934839666,0.24233041851545883,0.46885408004511364,0.45573892130034893,-0.01311515874476471,0.08975742916706217,0.1,3,575564854,-1,-1,-1,-1,-1,-1,-1
0.14484472346829821,0.18913552993819566,0.48333422194248404,0.5087616287034163,0.025427406760932303,0.04429080646989744,0.1,3,3263864890,-1,-1,-1,-1,-1,-1,-1
0.14228902933244691,0.18409813333622213,0.49457229386796375,0.5421466079599605,0.04757431409199675,0.041809104003775216,0.1,3,2769712700,-1,-1,-1,-1,-1,-1,-1
0.1737845214423922,0.3149182586964288,0.485296481569505,0.4531300515523975,-0.032166430017107506,0.1411337372540366,0.1,3,245663806,-1,-1,-1,-1,-1,-1,-1
0.18876300904457588,0.1773839951125769,0.47520409254448465,0.48753248724128606,0.012328394696801415,-0.011379013931998971,0.1,3,2295290458,-1,-1,-1,-1,-1,-1,-1
0.12357128974942355,0.32154226559865423,0.5791736658418166,0.46594514403576087,-0.11322852180605575,0.19797097584923068,0.1,3,2170483803,-1,-1,-1,-1,-1,-1,-1
0.13464284835266502,0.3252117457227141,0.5303204064543807,0.5350535614721958,0.004733155017815127,0.1905688973700491,0.1,3,3820405344,-1,-1,-1,-1,-1,-1,-1
0.13739212573963303,0.1598630556859122,0.4848803213671372,0.5094289100189019,0.02454858865176468,0.022470929946279167,0.1,3,3095187050,-1,-1,-1,-1,-1,-1,-1
0.14529941471613328,0.2445156470741986,0.446548487464038,0.502279855417431,0.05573136795339301,0.09921623235806531,0.1,3,3982585456,-1,-1,-1,-1,-1,-1,-1
0.1800336742849204,0.2932119260843347,0.5252073631347203,0.5096570379482877,-0.015550325186432623,0.11317825179941432,0.1,3,288151665,-1,-1,-1,-1,-1,-1,-1
0.12846555173747748,0.12554242616406136,0.5196031789561958,0.5083007932423916,-0.011302385713804153,-0.0029231255734161188,0.1,3,3763733627,-1,-1,-1,-1,-1,-1,-1
0.18340362925779607,0.24268618173965323,0.5114646985621123,0.542759520029554,0.03129482146744167,0.059282552481857154,0.1,3,3951823484,-1,-1,-1,-1,-1,-1,-1
0.1130794200607737,0.11457795713798877,0.5005093231806299,0.5198786692533478,0.019369346072717897,0.001498537077215062,0.1,3,3155856510,-1,-1,-1,-1,-1,-1,-1
0.15273123406163205,0.18162100091696554,0.5312489503136765,0.5064753390029486,-0.02477361131072786,0.028889766855333482,0.1,3,3407102596,-1,-1,-1,-1,-1,-1,-1
0.12894440137884525,0.20154009238736972,0.4668565726744921,0.45453309264626435,-0.012323480028227751,0.07259569100852448,0.1,3,2899062412,-1,-1,-1,-1,-1,-1,-1
0.1337641289991856,0.14474462600726562,0.5307308423078346,0.4984509021795029,-0.03227994012833174,0.010980497008080015,0.1,3,675695756,-1,-1,-1,-1,-1,-1,-1
0.11537270666450067,0.13938331747370966,0.47224009173945897,0.48472832752606776,0.012488235786608792,0.024010610809208993,0.1,3,2079684752,-1,-1,-1,-1,-1,-1,-1
0.16437010469520136,0.26203504480142675,0.5561208481763572,0.6065410288487584,0.05042018067240117,0.0976649401062254,0.1,3,789247635,-1,-1,-1,-1,-1,-1,-1
0.21330662814489254,0.29040196142503016,0.50368738995407,0.5161671809484057,0.012479790994335715,0.07709533328013762,0.1,3,1101040286,-1,-1,-1,-1,-1,-1,-1
0.17117767851339621,0.20272736605490874,0.5061806478464921,0.489805666974959,-0.016374980871533107,0.03154968754151252,0.1,3,3600033955,-1,-1,-1,-1,-1,-1,-1
0.14510325789693945,0.13690491058667598,0.5043295529784279,0.5112950692882781,0.006965516309850206,-0.008198347310263476,0.1,3,2174548648,-1,-1,-1,-1,-1,-1,-1
0.12836973296449783,0.19431466769382064,0.48388251165443236,0.48206877301297396,-0.0018137386414583956,0.06594493472932281,0.1,3,2602670772,-1,-1,-1,-1,-1,-1,-1
0.11048364816069739,0.14963260807780215,0.5686095750854482,0.5803048068940889,0.011695231808640738,0.039148959917104764,0.1,3,3690205366,-1,-1,-1,-1,-1,-1,-1
0.16753701965415363,0.16306284788900285,0.47815737163147887,0.5103905495036432,0.03223317787216429,-0.004474171765150775,0.1,3,703334593,-1,-1,-1,-1,-1,-1,-1
0.12196542505265344,0.19361674135333243,0.4983913652973394,0.5016147808007555,0.003223415503416094,0.07165131630067899,0.1,3,836450501,-1,-1,-1,-1,-1,-1,-1
0.1847881608504637,0.3146552810054506,0.5055760964323335,0.47288140279711227,-0.032694693635221206,0.1298671201549869,0.1,3,3807105734,-1,-1,-1,-1,-1,-1,-1
0.237789997988551,0.3231846666976866,0.533505981664885,0.4978526975463897,-0.03565328411849533,0.08539466870913559,0.1,3,2857135305,-1,-1,-1,-1,-1,-1,-1
0.17447151298204502,0.18744731595016834,0.5134884049371224,0.524132858638592,0.010644453701469603,0.012975802968123312,0.1,3,3601263306,-1,-1,-1,-1,-1,-1,-1
0.1155570744767835,0.18062806560183067,0.4626648413592271,0.4192493972402736,-0.04341544411895348,0.06507099112504718,0.1,3,1007324377,-1,-1,-1,-1,-1,-1,-1
0.17030020370080187,0.2529696910831344,0.5192443727761515,0.4624345281394157,-0.05680984463673583,0.08266948738233251,0.1,3,909957338,-1,-1,-1,-1,-1,-1,-1
0.07994707898193344,0.25597540916742934,0.448917950171655,0.45367776884436173,0.00475981867270675,0.1760283301854959,0.1,3,2188745951,-1,-1,-1,-1,-1,-1,-1
0.13031273186066067,0.27279203308578015,0.518019036924818,0.47593669455947285,-0.04208234236534514,0.14247930122511948,0.1,3,3683624168,-1,-1,-1,-1,-1,-1,-1
0.17596237069211185,0.28255362820871566,0.4700671627492961,0.43374721894037394,-0.03631994380892217,0.10659125751660381,0.1,3,2773627117,-1,-1,-1,-1,-1,-1,-1
0.17650280188584502,0.17660716344728503,0.49781418593858967,0.5396057550277356,0.041791569089145886,0.00010436156144000286,0.1,3,1122188526,-1,-1,-1,-1,-1,-1,-1
0.19471724519737546,0.20388790565873818,0.4826057623283779,0.4710304784051704,-0.011575283923207447,0.009170660461362723,0.1,3,1915564278,-1,-1,-1,-1,-1,-1,-1
0.1342162125717421,0.22750269952079352,0.4424301501978873,0.4277886355376976,-0.014641514660189703,0.09328648694905142,0.1,3,3824057078,-1,-1,-1,-1,-1,-1,-1
0.2276123857739311,0.3789559779733714,0.4995136064505728,0.5745363280557217,0.07502272160514895,0.1513435921994403,0.1,3,3335277323,-1,-1,-1,-1,-1,-1,-1
0.15989797636929506,0.1701392664823806,0.48670060406313526,0.49019296679862523,0.0034923627354899733,0.010241290113085527,0.1,3,1075415321,-1,-1,-1,-1,-1,-1,-1
0.17307854569010592,0.22635494152388858,0.5166002079713113,0.5842478791147361,0.06764767114342474,0.05327639583378266,0.1,3,1850740505,-1,-1,-1,-1,-1,-1,-1
0.22680848090436218,0.29703686162921017,0.5013275793499911,0.5129866938907659,0.01165911454077484,0.070228380724848,0.1,3,3704309529,-1,-1,-1,-1,-1,-1,-1
0.1874047244316493,0.3967149452362386,0.43682951258097064,0.42007184763070166,-0.01675766495026898,0.20931022080458933,0.1,3,2942355226,-1,-1,-1,-1,-1,-1,-1
0.11997959192103842,0.1860051915005334,0.4893733493452044,0.5049336396905079,0.015560290345303485,0.06602559957949498,0.1,3,1511868706,-1,-1,-1,-1,-1,-1,-1
0.141345889971252,0.28196661845296883,0.5180174553390287,0.5260291719037693,0.008011716564740645,0.14062072848171683,0.1,3,3937772324,-1,-1,-1,-1,-1,-1,-1
0.15511647689548955,0.1939660655912325,0.4764641543633057,0.4614045149709474,-0.01505963939235827,0.038849588695742954,0.1,3,499875626,-1,-1,-1,-1,-1,-1,-1
0.1732927147954733,0.27562868813019326,0.540201414294093,0.5693890045646989,0.029187590270605912,0.10233597333471994,0.1,3,425302832,-1,-1,-1,-1,-1,-1,-1
0.12367131482513899,0.11921652951777968,0.4591766581112202,0.42180460227595434,-0.03737205583526587,-0.0044547853073593074,0.1,3,1728970546,-1,-1,-1,-1,-1,-1,-1
0.12076576738126717,0.1744559287750032,0.5067412788644736,0.4815319143301782,-0.025209364534295398,0.053690161393736044,0.1,3,3901335354,-1,-1,-1,-1,-1,-1,-1
