start_polarization,final_polarization,start_avg_opinion,final_avg_opinion,avg_opinion,polarization,influencer_prob,reciprocal_max,one_way_max,seed,step_pol_gt_0.4,step_pol_gt_0.5,step_pol_gt_0.6,step_pol_gt_0.7,step_pol_gt_0.8,step_pol_gt_0.9,step_pol_gt_1.0
0.1573410706457527,0.2568107994162823,0.5233003458533466,0.5313243126058423,0.008023966752495726,0.09946972877052962,0.1,2.0,2,4231709822,-1,-1,-1,-1,-1,-1,-1
0.17007174745724515,0.20383037884615668,0.5418772425078854,0.530981077124723,-0.010896165383162404,0.033758631388911525,0.1,2.0,2,2736162434,-1,-1,-1,-1,-1,-1,-1
0.1435912756369675,0.20560871838369377,0.5078221269650658,0.5032415293558387,-0.004580597609227133,0.06201744274672627,0.1,2.0,2,4103207555,-1,-1,-1,-1,-1,-1,-1
0.14470732222449734,0.19739563758787732,0.4525974752154116,0.4749667512236122,0.0223692760082006,0.05268831536337998,0.1,2.0,2,1306620551,-1,-1,-1,-1,-1,-1,-1
0.16329736016368165,0.22820598564454225,0.4843099705059054,0.4610567063774915,-0.023253264128413886,0.0649086254808606,0.1,2.0,2,3697202827,-1,-1,-1,-1,-1,-1,-1
0.2036684875817038,0.3143230470818548,0.49520113537679317,0.4433035314389668,-0.051897603937826386,0.11065455950015102,0.1,2.0,2,3376712340,-1,-1,-1,-1,-1,-1,-1
0.17639989829826072,0.24371117985211976,0.5015551565380615,0.4903725429906371,-0.011182613547424392,0.06731128155385904,0.1,2.0,2,3306653333,-1,-1,-1,-1,-1,-1,-1
0.16086621280185256,0.24111677061215164,0.5000889392863642,0.4338277601999168,-0.06626117908644741,0.08025055781029908,0.1,2.0,2,2142587546,-1,-1,-1,-1,-1,-1,-1
0.15895493933886212,0.27208232009115607,0.47081353856005725,0.44344303144401453,-0.02737050711604272,0.11312738075229395,0.1,2.0,2,2329817245,-1,-1,-1,-1,-1,-1,-1
0.1668197563590926,0.1856077920131258,0.5108045090470031,0.5024289380978635,-0.008375570949139655,0.018788035654033197,0.1,2.0,2,3755032230,-1,-1,-1,-1,-1,-1,-1
0.14544009771219876,0.18629810383486664,0.4727369190836532,0.43397999721479313,-0.03875692186886004,0.04085800612266788,0.1,2.0,2,1866169510,-1,-1,-1,-1,-1,-1,-1
0.1365828552116335,0.1564688949683698,0.5108895414114748,0.5297463354684457,0.018856794056970938,0.019886039756736307,0.1,2.0,2,3133707950,-1,-1,-1,-1,-1,-1,-1
0.17848233423271825,0.18698744485952687,0.5060622811204688,0.5264413292200504,0.020379048099581576,0.008505110626808615,0.1,2.0,2,2474407093,-1,-1,-1,-1,-1,-1,-1
0.17439384395068405,0.2526773412963524,0.49286700348896795,0.5062191803823695,0.013352176893401513,0.07828349734566833,0.1,2.0,2,1255134903,-1,-1,-1,-1,-1,-1,-1
0.13270989426899518,0.11832867264647995,0.47263748418472223,0.4649910666739313,-0.007646417510790926,-0.014381221622515233,0.1,2.0,2,1045131450,-1,-1,-1,-1,-1,-1,-1
0.16786203209863376,0.20587294950275034,0.5136430830919165,0.5859268586098973,0.07228377551798082,0.03801091740411658,0.1,2.0,2,1265499843,-1,-1,-1,-1,-1,-1,-1
0.16482122616339637,0.2451336745586802,0.4820677885035892,0.4611637669037875,-0.020904021599801703,0.08031244839528384,0.1,2.0,2,3559009998,-1,-1,-1,-1,-1,-1,-1
0.1549172815367232,0.2248890344894767,0.4996753185922927,0.5237171882927028,0.024041869700410057,0.06997175295275349,0.1,2.0,2,731563221,-1,-1,-1,-1,-1,-1,-1
0.14170151556195257,0.1862415697335991,0.5101480989803746,0.5127311568807514,0.0025830579003768284,0.044540054171646526,0.1,2.0,2,2628183779,-1,-1,-1,-1,-1,-1,-1
0.1781801386058434,0.2238865331783309,0.5353996412375926,0.5235991833383001,-0.011800457899292516,0.04570639457248751,0.1,2.0,2,3870508778,-1,-1,-1,-1,-1,-1,-1
0.16495139672041817,0.2507751440215849,0.5045216829882692,0.5110431806161578,0.006521497627888673,0.08582374730116674,0.1,2.0,2,3672271083,-1,-1,-1,-1,-1,-1,-1
0.1522466971262711,0.1698788778487414,0.5107260341097144,0.4862666875901132,-0.02445934651960119,0.017632180722470303,0.1,2.0,2,1890163434,-1,-1,-1,-1,-1,-1,-1
0.13797722134450985,0.18176974276229468,0.5027386116481776,0.4938990181765458,-0.008839593471631768,0.043792521417784835,0.1,2.0,2,2299076366,-1,-1,-1,-1,-1,-1,-1
0.19768341985150442,0.22067364957814525,0.5293521604764574,0.5921754068204299,0.06282324634397252,0.022990229726640832,0.1,2.0,2,377874199,-1,-1,-1,-1,-1,-1,-1
0.14412795974622733,0.22205435908051008,0.4850376775623439,0.46043124698141086,-0.024606430580933036,0.07792639933428275,0.1,2.0,2,377814815,-1,-1,-1,-1,-1,-1,-1
0.15594898477186234,0.17199090254025737,0.543853697154116,0.5205834229553937,-0.023270274198722296,0.01604191776839503,0.1,2.0,2,591850272,-1,-1,-1,-1,-1,-1,-1
0.16234977947895413,0.24182388953622724,0.47528909522471124,0.46849392008840707,-0.006795175136304177,0.07947411005727312,0.1,2.0,2,4240400170,-1,-1,-1,-1,-1,-1,-1
0.11649323307651915,0.23312463796197747,0.4924402843760663,0.480108932497534,-0.012331351878532293,0.11663140488545831,0.1,2.0,2,3003268912,-1,-1,-1,-1,-1,-1,-1
0.11915226319848068,0.10724931940082227,0.4961935271172542,0.5122716408062225,0.016078113688968276,-0.01190294379765841,0.1,2.0,2,2053557041,-1,-1,-1,-1,-1,-1,-1
0.17095183790438,0.15099427692840478,0.49485398078324655,0.47274724453893996,-0.02210673624430659,-0.01995756097597523,0.1,2.0,2,3671036742,-1,-1,-1,-1,-1,-1,-1
0.16454182769798448,0.22981308523153238,0.49110761577299167,0.5034965207780454,0.01238890500505374,0.0652712575335479,0.1,2.0,2,3322154315,-1,-1,-1,-1,-1,-1,-1
0.11284705159222913,0.11894879719468202,0.4653153546729888,0.45169401280025434,-0.01362134187273445,0.006101745602452885,0.1,2.0,2,2729063246,-1,-1,-1,-1,-1,-1,-1
0.14384546899491402,0.1256425873063687,0.48264576590827046,0.4811828144280578,-0.0014629514802126375,-0.018202881688545308,0.1,2.0,2,2523910991,-1,-1,-1,-1,-1,-1,-1
0.1465152988616099,0.1505266760194845,0.5079536318972742,0.5144278439575013,0.006474212060227136,0.004011377157874585,0.1,2.0,2,1806099794,-1,-1,-1,-1,-1,-1,-1
0.16378197613427933,0.1972754185503151,0.5185840271314208,0.5458843510448721,0.027300323913451274,0.033493442416035774,0.1,2.0,2,2073284949,-1,-1,-1,-1,-1,-1,-1
0.13895444422669173,0.2104491443578717,0.47716976329690935,0.4692777819797092,-0.007891981317200147,0.07149470013117998,0.1,2.0,2,4293995353,-1,-1,-1,-1,-1,-1,-1
0.14297688738643272,0.24865264854882277,0.48198669201759997,0.5454937901019673,0.06350709808436733,0.10567576116239005,0.1,2.0,2,2684930909,-1,-1,-1,-1,-1,-1,-1
0.11139321780750322,0.10540645357108033,0.5246113517267321,0.5380318369696925,0.013420485242960356,-0.005986764236422887,0.1,2.0,2,3471570788,-1,-1,-1,-1,-1,-1,-1
0.1677274388999862,0.22716716449052593,0.4997229045643939,0.4599976680167615,-0.03972523654763238,0.05943972559053973,0.1,2.0,2,3861712235,-1,-1,-1,-1,-1,-1,-1
0.13421542181092674,0.1256962718358794,0.49202531055893206,0.4893301269642136,-0.0026951835947184866,-0.008519149975047352,0.1,2.0,2,2312905068,-1,-1,-1,-1,-1,-1,-1
0.15469786104702862,0.18714178737333217,0.4838953613203262,0.5220937959686516,0.0381984346483254,0.03244392632630355,0.1,2.0,2,112090476,-1,-1,-1,-1,-1,-1,-1
0.20579424033165178,0.3710028943912144,0.5092480046717552,0.5616262945230621,0.05237828985130688,0.16520865405956264,0.1,2.0,2,1713125231,-1,-1,-1,-1,-1,-1,-1
0.21830706010038878,0.23507471522034895,0.48873954108428036,0.5110142887160749,0.022274747631794545,0.016767655119960173,0.1,2.0,2,2440801654,-1,-1,-1,-1,-1,-1,-1
0.10008370292310928,0.14263709191475818,0.5168881648391218,0.505666221261306,-0.011221943577815807,0.0425533889916489,0.1,2.0,2,3247646074,-1,-1,-1,-1,-1,-1,-1
0.15015312203534445,0.2606850228821961,0.5220095059820377,0.48018844002249933,-0.04182106595953833,0.11053190084685163,0.1,2.0,2,3516722046,-1,-1,-1,-1,-1,-1,-1
0.127110959149583,0.20739898880220406,0.5366646538973998,0.5671440195398576,0.03047936564245779,0.08028802965262105,0.1,2.0,2,996365185,-1,-1,-1,-1,-1,-1,-1
0.18615703804380296,0.2035373643092046,0.4772394392674956,0.5200667427165491,0.042827303449053444,0.017380326265401647,0.1,2.0,2,2151637895,-1,-1,-1,-1,-1,-1,-1
0.1577297787347729,0.27113098561582355,0.47306416485613545,0.5117162715583461,0.03865210670221064,0.11340120688105065,0.1,2.0,2,2412720013,-1,-1,-1,-1,-1,-1,-1
0.16718634123242093,0.28228542871841644,0.525765748134934,0.5046046971399432,-0.021161050994990882,0.11509908748599551,0.1,2.0,2,116018062,-1,-1,-1,-1,-1,-1,-1
0.17223890537791525,0.22772731421246814,0.4746809677833006,0.4964500643083604,0.021769096525059817,0.05548840883455289,0.1,2.0,2,17041294,-1,-1,-1,-1,-1,-1,-1
0.16021887071797383,0.22530405079805838,0.472766404273387,0.46076388637492244,-0.01200251789846457,0.06508518008008454,0.1,2.0,2,3270670234,-1,-1,-1,-1,-1,-1,-1
0.1161778346232735,0.2097060936904205,0.4944940587202619,0.4473201814891869,-0.04717387723107502,0.09352825906714701,0.1,2.0,2,884677026,-1,-1,-1,-1,-1,-1,-1
0.15985160481056016,0.2535891489811841,0.5041394212500564,0.5381218691855376,0.03398244793548122,0.09373754417062397,0.1,2.0,2,2592078755,-1,-1,-1,-1,-1,-1,-1
0.14105510029295337,0.14194172909349823,0.5246581613469058,0.5153949278054677,-0.009263233541438098,0.000886628800544853,0.1,2.0,2,3279595430,-1,-1,-1,-1,-1,-1,-1
0.14562732668790931,0.34800455578948103,0.5313015185433626,0.46116145719757584,-0.07014006134578676,0.20237722910157172,0.1,2.0,2,293789617,-1,-1,-1,-1,-1,-1,-1
0.20130935220043739,0.24519220776337455,0.5039756805197986,0.46415086924370885,-0.03982481127608972,0.04388285556293717,0.1,2.0,2,1990720434,-1,-1,-1,-1,-1,-1,-1
0.10835139321143401,0.2663703070331791,0.5083533439034457,0.6079286542063103,0.0995753103028646,0.1580189138217451,0.1,2.0,2,1437084596,-1,-1,-1,-1,-1,-1,-1
0.13758411922105684,0.21097192199813886,0.5416069505139165,0.5904282051247335,0.04882125461081699,0.07338780277708201,0.1,2.0,2,1697455038,-1,-1,-1,-1,-1,-1,-1
0.14320869433107108,0.11576973545001135,0.44864097099679123,0.43773789541317476,-0.010903075583616473,-0.02743895888105974,0.1,2.0,2,2806541759,-1,-1,-1,-1,-1,-1,-1
0.12822344101903874,0.11669559660410853,0.45230539330944497,0.46906859726642414,0.016763203956979167,-0.01152784441493021,0.1,2.0,2,3209455040,-1,-1,-1,-1,-1,-1,-1
0.14829255697256324,0.13874062153011127,0.4925127773882433,0.4933887400066565,0.0008759626184132174,-0.009551935442451975,0.1,2.0,2,2595844554,-1,-1,-1,-1,-1,-1,-1
0.20651228903798738,0.2655444813685958,0.5075538051734988,0.5593407364337959,0.0517869312602971,0.05903219233060844,0.1,2.0,2,2908217808,-1,-1,-1,-1,-1,-1,-1
0.15514629054913945,0.17438874547055572,0.5143100655329635,0.5044104731190455,-0.009899592413918024,0.01924245492141627,0.1,2.0,2,1234791898,-1,-1,-1,-1,-1,-1,-1
0.16528670201826198,0.267434807534465,0.44524200711736617,0.4337923127939291,-0.011449694323437065,0.10214810551620304,0.1,2.0,2,2870448603,-1,-1,-1,-1,-1,-1,-1
0.14647886965950543,0.17557512812600126,0.4915638747362239,0.5216948583964838,0.030130983660259847,0.029096258466495828,0.1,2.0,2,389394395,-1,-1,-1,-1,-1,-1,-1
0.1647616199268797,0.285668273753928,0.5205149472140644,0.5385937366271712,0.01807878941310681,0.1209066538270483,0.1,2.0,2,3673717732,-1,-1,-1,-1,-1,-1,-1
0.13679408177240293,0.26684518734072,0.4739721755181887,0.5077640256402935,0.03379185012210484,0.13005110556831706,0.1,2.0,2,3414400997,-1,-1,-1,-1,-1,-1,-1
0.21012921362180262,0.20943513349722503,0.46545036299884207,0.4647439882155193,-0.0007063747833227496,-0.0006940801245775841,0.1,2.0,2,3894350824,-1,-1,-1,-1,-1,-1,-1
0.1266555664915886,0.2587239932259905,0.47916351349711844,0.4306561206940801,-0.04850739280303834,0.1320684267344019,0.1,2.0,2,158046192,-1,-1,-1,-1,-1,-1,-1
0.1473863746709918,0.2449630640090296,0.4821122466122156,0.44447619683676826,-0.03763604977544732,0.09757668933803779,0.1,2.0,2,3129258993,-1,-1,-1,-1,-1,-1,-1
0.17202875823890396,0.2811547451409477,0.5153638176727741,0.6870864200866567,0.1717226024138826,0.10912598690204373,0.1,2.0,2,4088375804,-1,-1,-1,-1,-1,-1,-1
0.16289077893458648,0.18138603992473878,0.5603565778489893,0.5572869895973711,-0.0030695882516181827,0.018495260990152307,0.1,2.0,3,481386503,-1,-1,-1,-1,-1,-1,-1
0.17165156815694146,0.2650626404066202,0.5251012712176619,0.525053143755252,-4.812746240989707e-05,0.09341107224967873,0.1,2.0,3,3296134671,-1,-1,-1,-1,-1,-1,-1
0.17800695725053983,0.18246702060260037,0.48089931207939335,0.4735621163070545,-0.007337195772338823,0.004460063352060534,0.1,2.0,3,4215291921,-1,-1,-1,-1,-1,-1,-1
0.12138237437340829,0.24982515087014667,0.49086153078343064,0.456510073623256,-0.034351457160174625,0.12844277649673838,0.1,2.0,3,4058456598,-1,-1,-1,-1,-1,-1,-1
0.15738766189287476,0.21581739741290482,0.47870001900096093,0.44965632372994785,-0.02904369527101308,0.05842973552003006,0.1,2.0,3,1317476375,-1,-1,-1,-1,-1,-1,-1
0.10713741318438055,0.20145373124796584,0.4979642512414105,0.49592291625985596,-0.0020413349815545656,0.09431631806358529,0.1,2.0,3,3864824855,-1,-1,-1,-1,-1,-1,-1
0.13159759308439672,0.19661699449552464,0.5627192984653372,0.6007217958987848,0.038002497433447635,0.06501940141112791,0.1,2.0,3,2884503065,-1,-1,-1,-1,-1,-1,-1
0.1350680049315189,0.27977403651956395,0.5430652418126223,0.49891426431926866,-0.044150977493353616,0.14470603158804504,0.1,2.0,3,4105090077,-1,-1,-1,-1,-1,-1,-1
0.14194520059024435,0.20761551505524228,0.4964511180436449,0.4544022625311014,-0.042048855512543504,0.06567031446499794,0.1,2.0,3,1576959011,-1,-1,-1,-1,-1,-1,-1
0.16059139938188716,0.207773917556506,0.4866635275547705,0.48450881384387784,-0.002154713710892653,0.047182518174618854,0.1,2.0,3,2764461093,-1,-1,-1,-1,-1,-1,-1
0.1308821073811842,0.20799196680123536,0.530626001343818,0.5497901084875447,0.01916410714372674,0.07710985942005116,0.1,2.0,3,241697327,-1,-1,-1,-1,-1,-1,-1
0.1481706023250872,0.14134066868024517,0.46986541832880546,0.4599283599303156,-0.00993705839848985,-0.006829933644842023,0.1,2.0,3,1838210100,-1,-1,-1,-1,-1,-1,-1
0.14632230998220527,0.26284226171544883,0.479262542388431,0.5229172252633298,0.04365468287489882,0.11651995173324356,0.1,2.0,3,1551134271,-1,-1,-1,-1,-1,-1,-1
0.11496888660192896,0.12408092861165104,0.4930650911853896,0.5059242363514922,0.012859145166102592,0.009112042009722085,0.1,2.0,3,2792689216,-1,-1,-1,-1,-1,-1,-1
0.20690598517696762,0.33368511456150357,0.49171784042093186,0.5323592562999784,0.040641415879046516,0.12677912938453595,0.1,2.0,3,578793544,-1,-1,-1,-1,-1,-1,-1
0.14823902282009663,0.20428112151781888,0.5544881546330717,0.6003458315031667,0.04585767687009501,0.056042098697722253,0.1,2.0,3,2968327760,-1,-1,-1,-1,-1,-1,-1
0.14824660701362294,0.20461337531285465,0.4811840075993705,0.523952688881463,0.042768681282092436,0.056366768299231707,0.1,2.0,3,2589244002,-1,-1,-1,-1,-1,-1,-1
0.13378777378482742,0.2375936352781288,0.5486903836100617,0.5226650182290807,-0.02602536538098099,0.10380586149330137,0.1,2.0,3,2155919460,-1,-1,-1,-1,-1,-1,-1
0.18686128616154352,0.2532361642218735,0.5199966130857093,0.5583570701127182,0.038360457027008854,0.06637487806032999,0.1,2.0,3,793377382,-1,-1,-1,-1,-1,-1,-1
0.12048828323643047,0.3249171063846756,0.5344785072415869,0.4538479458721315,-0.08063056136945534,0.20442882314824512,0.1,2.0,3,3376346728,-1,-1,-1,-1,-1,-1,-1
0.1642234399481069,0.17526422273497105,0.5224328151056962,0.5262417551545715,0.003808940048875331,0.011040782786864156,0.1,2.0,3,890230894,-1,-1,-1,-1,-1,-1,-1
0.1642630365270461,0.18932163345881328,0.45045030853319795,0.3883339312876024,-0.062116377245595544,0.02505859693176718,0.1,2.0,3,3516056699,-1,-1,-1,-1,-1,-1,-1
0.15572709732092657,0.17849922862295362,0.4553076976426258,0.4053594337282436,-0.049948263914382174,0.022772131302027043,0.1,2.0,3,1464521866,-1,-1,-1,-1,-1,-1,-1
0.1432186725012823,0.19928199129301408,0.47746300023224947,0.45320980744016054,-0.02425319279208893,0.056063318791731764,0.1,2.0,3,4027671697,-1,-1,-1,-1,-1,-1,-1
0.1801561317803321,0.28963601192095345,0.49477177363536823,0.4331249260263177,-0.06164684760905054,0.10947988014062135,0.1,2.0,3,1938466451,-1,-1,-1,-1,-1,-1,-1
0.14715494029567538,0.2765013993579731,0.5101436222236237,0.5099802316158385,-0.00016339060778525205,0.1293464590622977,0.1,2.0,3,2855472798,-1,-1,-1,-1,-1,-1,-1
0.14528566161079715,0.2372970475146275,0.48842537537541203,0.44901440231080714,-0.03941097306460489,0.09201138590383034,0.1,2.0,3,3604890280,-1,-1,-1,-1,-1,-1,-1
0.11961946242459426,0.18019891569469093,0.526770785597821,0.5341742736383436,0.007403488040522599,0.06057945327009667,0.1,2.0,3,1083893419,-1,-1,-1,-1,-1,-1,-1
0.15395685865090925,0.19315564372992022,0.5288066661376574,0.5284960921756491,-0.000310573962008287,0.03919878507901098,0.1,2.0,3,3249024176,-1,-1,-1,-1,-1,-1,-1
0.172774007876416,0.1652459370272601,0.4569587530756644,0.4633827579358936,0.006424004860229204,-0.00752807084915591,0.1,2.0,3,156143286,-1,-1,-1,-1,-1,-1,-1
0.15639277422630993,0.1925821384987121,0.4429789615413998,0.4159145204620986,-0.027064441079301227,0.036189364272402186,0.1,2.0,3,1201435831,-1,-1,-1,-1,-1,-1,-1
0.13868138539468317,0.16664571130296862,0.4560234128434807,0.4635824399506741,0.007559027107193417,0.02796432590828546,0.1,2.0,3,1813984952,-1,-1,-1,-1,-1,-1,-1
0.10682545537244886,0.22448707208700922,0.49668162280699774,0.44890445651177563,-0.04777716629522211,0.11766161671456035,0.1,2.0,3,1063554753,-1,-1,-1,-1,-1,-1,-1
0.1408625377290008,0.24538098520101215,0.5051049705913755,0.5377540712230244,0.03264910063164894,0.10451844747201136,0.1,2.0,3,3202946242,-1,-1,-1,-1,-1,-1,-1
0.19298631376076636,0.19535640043200048,0.4842994318341084,0.47999474343963866,-0.004304688394469736,0.0023700866712341173,0.1,2.0,3,3157169866,-1,-1,-1,-1,-1,-1,-1
0.16730207059882016,0.21847933951484852,0.485576751931924,0.4958069986222439,0.01023024669031991,0.05117726891602836,0.1,2.0,3,380148428,-1,-1,-1,-1,-1,-1,-1
0.1875783563609842,0.23740072993584824,0.5041229841699717,0.4904027047933519,-0.013720279376619793,0.04982237357486405,0.1,2.0,3,523594444,-1,-1,-1,-1,-1,-1,-1
0.17219096052314137,0.3006920258888479,0.5387926709869393,0.5498378488067202,0.011045177819780871,0.12850106536570655,0.1,2.0,3,4290420434,-1,-1,-1,-1,-1,-1,-1
0.1164497777254512,0.17910650999030542,0.48054921446079335,0.4861091739549691,0.005559959494175759,0.06265673226485421,0.1,2.0,3,1390466771,-1,-1,-1,-1,-1,-1,-1
0.10200354255850963,0.19623706018342227,0.4988005960246016,0.44133970326082095,-0.057460892763780635,0.09423351762491264,0.1,2.0,3,2561894613,-1,-1,-1,-1,-1,-1,-1
0.14686943144382048,0.18221049347599155,0.5198913779670505,0.547041293188464,0.027149915221413412,0.03534106203217108,0.1,2.0,3,338615514,-1,-1,-1,-1,-1,-1,-1
0.18699948720472237,0.2306695840190142,0.5270681764366232,0.49471446218612186,-0.03235371425050132,0.04367009681429182,0.1,2.0,3,2684203739,-1,-1,-1,-1,-1,-1,-1
0.13967202014548113,0.2438649356668855,0.4572875585267081,0.4346906139431264,-0.02259694458358169,0.10419291552140436,0.1,2.0,3,719647962,-1,-1,-1,-1,-1,-1,-1
0.143826130819441,0.17683095231338564,0.4787778349055775,0.5127784772389874,0.03400064233340988,0.033004821493944625,0.1,2.0,3,1634658017,-1,-1,-1,-1,-1,-1,-1
0.09726914287430852,0.11618018824167929,0.45593339457073895,0.46269835119687813,0.006764956626139185,0.018911045367370774,0.1,2.0,3,3956060385,-1,-1,-1,-1,-1,-1,-1
0.1956427007661209,0.2540287091945763,0.5164179816249242,0.5189512310808087,0.002533249455884401,0.05838600842845543,0.1,2.0,3,3648048878,-1,-1,-1,-1,-1,-1,-1
0.16888618536358876,0.2331648667280389,0.5196986680524733,0.5727295789794481,0.05303091092697476,0.06427868136445014,0.1,2.0,3,505025784,-1,-1,-1,-1,-1,-1,-1
0.19155640392820444,0.2063983266659652,0.5131938205652944,0.5025214647803719,-0.010672355784922538,0.014841922737760749,0.1,2.0,3,215536376,-1,-1,-1,-1,-1,-1,-1
0.1270139984196537,0.12197029416604986,0.520395757896636,0.5062197426788407,-0.014176015217795213,-0.0050437042536038285,0.1,2.0,3,1420933372,-1,-1,-1,-1,-1,-1,-1
0.132092626140346,0.18526141871725932,0.4798632458787608,0.4563363623320344,-0.023526883546726385,0.053168792576913315,0.1,2.0,3,291162364,-1,-1,-1,-1,-1,-1,-1
0.08571425253641235,0.07953249475426158,0.4520726733874944,0.45087427588695933,-0.0011983975005350755,-0.006181757782150771,0.1,2.0,3,1028350211,-1,-1,-1,-1,-1,-1,-1
